activo;temporalidad;direccion_analizada;familia_salida;entryLeadBars;hora_referencia_jst;sl_lookback;tipo_tp;tp1_r;tp2_r;tp3_r;sl_pips;hora_cierre_objetivo_jst;total_trades;total_trades_ejecutados;win_rate;profit_factor;r_neto_total;promedio_r_por_trade;max_drawdown_r;racha_max_perdidas;avg_r_ganadoras;avg_r_perdedoras;payoff_ratio;fecha_inicio_datos;fecha_fin_datos;cantidad_velas;dias_historico;meses_historico;muestra_menor_1_anio;trades_por_1000_velas;r_por_1000_velas;score_robustez
USDJPY;1m;cortos / SELL;TP/SL;12;09:55;33;tp_unico_3.0;3,00;;;;;23;23;39,13%;1,93;13,00;0,57;-3,00;3;3,00;-1,00;3,00;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,19;0,11;40,72
USDJPY;1m;cortos / SELL;TP/SL;12;09:55;33;tp_unico_4.0;4,00;;;;;23;23;30,43%;1,75;12,00;0,52;-5,00;6;4,00;-1,00;4,00;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,19;0,10;36,78
USDJPY;1m;cortos / SELL;TP/SL;13;09:55;33;parcial_1.1_1.5_2.0;1,10;1,50;2,00;;;23;23;65,22%;2,44;11,50;0,50;-3,00;3;1,30;-1,00;1,30;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,19;0,10;43,34
USDJPY;1m;cortos / SELL;TP/SL;13;09:55;33;parcial_1.5_2.0_3.0;1,50;2,00;3,00;;;23;23;60,87%;2,63;14,67;0,64;-3,00;3;1,69;-1,00;1,69;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,19;0,12;47,95
USDJPY;1m;cortos / SELL;TP/SL;13;09:55;33;parcial_2.0_3.0_4.0;2,00;3,00;4,00;;;23;23;60,87%;2,96;17,67;0,77;-3,33;3;1,90;-1,00;1,90;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,19;0,15;53,23
USDJPY;1m;cortos / SELL;TP/SL;13;09:55;33;tp_unico_1.5;1,50;;;;;23;23;60,87%;2,33;12,00;0,52;-3,00;3;1,50;-1,00;1,50;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,19;0,10;42,99
USDJPY;1m;cortos / SELL;TP/SL;13;09:55;33;tp_unico_2.0;2,00;;;;;23;23;60,87%;3,11;19,00;0,83;-3,00;3;2,00;-1,00;2,00;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,19;0,16;56,00
USDJPY;1m;cortos / SELL;TP/SL;13;09:55;33;tp_unico_3.0;3,00;;;;;23;23;47,83%;2,75;21,00;0,91;-4,00;4;3,00;-1,00;3,00;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,19;0,18;54,23
USDJPY;1m;cortos / SELL;TP/SL;13;09:55;33;tp_unico_4.0;4,00;;;;;23;23;43,48%;3,08;27,00;1,17;-4,00;4;4,00;-1,00;4,00;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,19;0,23;59,18
USDJPY;1m;cortos / SELL;TP/SL;14;09:55;33;parcial_1.1_1.5_2.0;1,10;1,50;2,00;;;24;24;75,00%;3,02;12,10;0,50;-1,00;1;1,01;-1,00;1,01;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,10;50,26
USDJPY;1m;cortos / SELL;TP/SL;14;09:55;33;parcial_1.5_2.0_3.0;1,50;2,00;3,00;;;24;24;66,67%;2,33;10,67;0,44;-2,00;1;1,17;-1,00;1,17;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,09;42,32
USDJPY;1m;cortos / SELL;TP/SL;14;09:55;33;parcial_2.0_3.0_4.0;2,00;3,00;4,00;;;24;24;45,83%;1,77;10,00;0,42;-4,00;4;2,09;-1,00;2,09;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,08;35,40
USDJPY;1m;cortos / SELL;TP/SL;14;09:55;33;tp_unico_1.5;1,50;;;;;24;24;66,67%;3,00;16,00;0,67;-1,00;1;1,50;-1,00;1,50;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,13;53,77
USDJPY;1m;cortos / SELL;TP/SL;14;09:55;33;tp_unico_2.0;2,00;;;;;24;24;45,83%;1,69;9,00;0,38;-4,00;4;2,00;-1,00;2,00;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,08;33,85
USDJPY;1m;cortos / SELL;TP/SL;14;09:55;33;tp_unico_3.0;3,00;;;;;24;24;37,50%;1,80;12,00;0,50;-4,00;4;3,00;-1,00;3,00;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,10;37,51
USDJPY;1m;cortos / SELL;TP/SL;14;09:55;33;tp_unico_4.0;4,00;;;;;24;24;25,00%;1,33;6,00;0,25;-6,00;6;4,00;-1,00;4,00;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,05;26,84
USDJPY;1m;cortos / SELL;TP/SL;15;09:55;33;parcial_1.1_1.5_2.0;1,10;1,50;2,00;;;24;24;66,67%;1,77;6,20;0,26;-2,63;2;0,89;-1,00;0,89;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,05;33,06
USDJPY;1m;cortos / SELL;TP/SL;15;09:55;33;parcial_1.5_2.0_3.0;1,50;2,00;3,00;;;24;24;58,33%;1,90;9,00;0,37;-2,00;2;1,36;-1,00;1,36;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,08;37,30
USDJPY;1m;cortos / SELL;TP/SL;15;09:55;33;parcial_2.0_3.0_4.0;2,00;3,00;4,00;;;24;24;45,83%;1,44;5,67;0,24;-3,33;3;1,70;-1,00;1,70;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,05;29,23
USDJPY;1m;cortos / SELL;TP/SL;15;09:55;33;tp_unico_1.5;1,50;;;;;24;24;58,33%;2,10;11,00;0,46;-2,00;2;1,50;-1,00;1,50;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,09;40,77
USDJPY;1m;cortos / SELL;TP/SL;15;09:55;33;tp_unico_2.0;2,00;;;;;24;24;45,83%;1,69;9,00;0,38;-3,00;3;2,00;-1,00;2,00;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,08;34,68
USDJPY;1m;cortos / SELL;TP/SL;15;09:55;33;tp_unico_3.0;3,00;;;;;24;24;29,17%;1,24;4,00;0,17;-5,00;6;3,00;-1,00;3,00;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;24,82
USDJPY;1m;cortos / SELL;TP/SL;15;09:55;33;tp_unico_4.0;4,00;;;;;24;24;20,83%;1,05;1,00;0,04;-7,00;7;4,00;-1,00;4,00;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;19,38
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;5,00;10:00;24;24;54,17%;0,99;-0,10;-0,00;-3,00;3;0,57;-0,68;0,83;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;20,63
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;5,00;10:05;24;24;50,00%;0,76;-2,12;-0,09;-4,00;4;0,55;-0,72;0,76;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,02;17,96
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;5,00;10:10;24;24;54,17%;0,91;-0,82;-0,03;-4,00;4;0,66;-0,86;0,77;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,01;19,22
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;5,00;10:15;24;24;45,83%;1,27;2,76;0,11;-4,00;4;1,16;-0,77;1,51;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;24,69
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;5,00;10:20;24;24;45,83%;1,64;6,98;0,29;-4,00;4;1,63;-0,84;1,94;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,06;31,54
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;5,00;10:25;24;24;45,83%;1,29;3,42;0,14;-4,00;4;1,37;-0,90;1,53;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;25,45
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;5,00;10:30;24;24;45,83%;0,88;-1,56;-0,07;-4,10;4;1,04;-1,00;1,04;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,01;18,88
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;10,00;10:00;24;24;54,17%;0,98;-0,08;-0,00;-1,69;3;0,28;-0,34;0,83;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;21,86
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;10,00;10:05;24;24;50,00%;0,71;-1,36;-0,06;-2,89;4;0,27;-0,39;0,71;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,01;18,50
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;10,00;10:10;24;24;58,33%;0,84;-0,82;-0,03;-2,47;2;0,31;-0,52;0,60;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,01;19,96
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;10,00;10:15;24;24;50,00%;1,19;1,07;0,04;-2,11;4;0,56;-0,47;1,19;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;24,11
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;10,00;10:20;24;24;50,00%;1,37;2,55;0,11;-2,64;4;0,79;-0,57;1,37;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;26,41
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;10,00;10:25;24;24;50,00%;1,08;0,63;0,03;-3,48;4;0,68;-0,62;1,08;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;21,59
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;10,00;10:30;24;24;50,00%;0,84;-1,28;-0,05;-3,65;4;0,55;-0,65;0,84;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,01;18,88
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;15,00;10:00;24;24;54,17%;0,86;-0,39;-0,02;-1,46;3;0,19;-0,26;0,73;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;21,20
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;15,00;10:05;24;24;50,00%;0,63;-1,29;-0,05;-2,31;4;0,18;-0,29;0,63;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,01;18,41
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;15,00;10:10;24;24;58,33%;0,71;-1,19;-0,05;-2,29;2;0,21;-0,41;0,51;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,01;19,07
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;15,00;10:15;24;24;50,00%;1,33;1,12;0,05;-1,15;4;0,37;-0,28;1,33;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;26,37
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;15,00;10:20;24;24;58,33%;1,73;2,85;0,12;-1,40;2;0,48;-0,39;1,23;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;30,83
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;15,00;10:25;24;24;58,33%;1,42;1,82;0,08;-1,99;2;0,44;-0,43;1,02;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;26,78
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;15,00;10:30;24;24;58,33%;1,11;0,50;0,02;-2,30;2;0,36;-0,45;0,79;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;22,75
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;20,00;10:00;24;24;54,17%;0,95;-0,09;-0,00;-0,90;3;0,14;-0,18;0,81;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;22,59
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;20,00;10:05;24;24;50,00%;0,82;-0,37;-0,02;-1,13;4;0,14;-0,17;0,82;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;21,22
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;20,00;10:10;24;24;62,50%;1,08;0,16;0,01;-1,02;2;0,15;-0,23;0,65;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;23,60
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;20,00;10:15;24;24;54,17%;2,91;2,88;0,12;-0,61;4;0,34;-0,14;2,46;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;41,31
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;20,00;10:20;24;24;62,50%;2,65;3,62;0,15;-0,93;2;0,39;-0,24;1,59;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;39,50
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;20,00;10:25;24;24;62,50%;1,91;2,32;0,10;-1,25;2;0,32;-0,28;1,15;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;32,01
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;20,00;10:30;24;24;62,50%;1,44;1,25;0,05;-1,52;2;0,28;-0,32;0,86;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;26,87
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;25,00;10:00;24;24;54,17%;0,95;-0,07;-0,00;-0,72;3;0,11;-0,14;0,81;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;22,82
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;25,00;10:05;24;24;50,00%;0,82;-0,29;-0,01;-0,90;4;0,11;-0,13;0,82;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;21,50
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;25,00;10:10;24;24;62,50%;1,08;0,13;0,01;-0,82;2;0,12;-0,18;0,65;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;23,83
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;25,00;10:15;24;24;54,17%;2,91;2,31;0,10;-0,49;4;0,27;-0,11;2,46;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;40,94
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;25,00;10:20;24;24;62,50%;2,65;2,90;0,12;-0,74;2;0,31;-0,20;1,59;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;39,06
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;25,00;10:25;24;24;62,50%;1,91;1,86;0,08;-1,00;2;0,26;-0,23;1,15;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;31,88
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;25,00;10:30;24;24;62,50%;1,44;1,00;0,04;-1,22;2;0,22;-0,26;0,86;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;26,99
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;30,00;10:00;24;24;54,17%;0,95;-0,06;-0,00;-0,60;3;0,09;-0,12;0,81;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;22,98
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;30,00;10:05;24;24;50,00%;0,82;-0,24;-0,01;-0,75;4;0,09;-0,11;0,82;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;21,70
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;30,00;10:10;24;24;62,50%;1,08;0,11;0,00;-0,68;2;0,10;-0,15;0,65;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;23,99
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;30,00;10:15;24;24;54,17%;2,91;1,92;0,08;-0,41;4;0,23;-0,09;2,46;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;40,69
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;30,00;10:20;24;24;62,50%;2,65;2,41;0,10;-0,62;2;0,26;-0,16;1,59;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;38,77
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;30,00;10:25;24;24;62,50%;1,91;1,55;0,06;-0,83;2;0,22;-0,19;1,15;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;31,80
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;30,00;10:30;24;24;62,50%;1,44;0,84;0,03;-1,02;2;0,18;-0,21;0,86;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;27,08
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;35,00;10:00;24;24;54,17%;0,95;-0,05;-0,00;-0,51;3;0,08;-0,10;0,81;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;23,10
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;35,00;10:05;24;24;50,00%;0,82;-0,21;-0,01;-0,65;4;0,08;-0,10;0,82;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;21,84
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;35,00;10:10;24;24;62,50%;1,08;0,09;0,00;-0,58;2;0,08;-0,13;0,65;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;24,10
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;35,00;10:15;24;24;54,17%;2,91;1,65;0,07;-0,35;4;0,19;-0,08;2,46;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;40,51
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;35,00;10:20;24;24;62,50%;2,65;2,07;0,09;-0,53;2;0,22;-0,14;1,59;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;38,57
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;35,00;10:25;24;24;62,50%;1,91;1,33;0,06;-0,71;2;0,19;-0,16;1,15;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;31,75
USDJPY;1m;cortos / SELL;Reversal Original;0;09:55;;;;;;35,00;10:30;24;24;62,50%;1,44;0,72;0,03;-0,87;2;0,16;-0,18;0,86;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;27,15
USDJPY;1m;cortos / SELL;Reversal Original;1;09:55;;;;;;5,00;10:00;24;24;50,00%;1,06;0,50;0,02;-2,00;4;0,74;-0,69;1,06;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;22,65
USDJPY;1m;cortos / SELL;Reversal Original;1;09:55;;;;;;5,00;10:05;24;24;45,83%;1,17;1,50;0,06;-2,80;4;0,96;-0,70;1,38;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;23,64
USDJPY;1m;cortos / SELL;Reversal Original;1;09:55;;;;;;5,00;10:10;24;24;54,17%;1,43;3,86;0,16;-2,24;3;0,99;-0,82;1,21;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;28,47
USDJPY;1m;cortos / SELL;Reversal Original;1;09:55;;;;;;5,00;10:15;24;24;41,67%;2,07;9,98;0,42;-2,38;4;1,93;-0,67;2,89;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,08;39,16
USDJPY;1m;cortos / SELL;Reversal Original;1;09:55;;;;;;5,00;10:20;24;24;45,83%;2,03;10,62;0,44;-2,00;2;1,90;-0,79;2,40;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,09;39,88
USDJPY;1m;cortos / SELL;Reversal Original;1;09:55;;;;;;5,00;10:25;24;24;50,00%;1,83;8,74;0,36;-2,14;3;1,60;-0,87;1,83;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,07;36,38
USDJPY;1m;cortos / SELL;Reversal Original;1;09:55;;;;;;5,00;10:30;24;24;50,00%;1,52;5,84;0,24;-3,00;3;1,43;-0,94;1,52;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,05;30,32
USDJPY;1m;cortos / SELL;Reversal Original;1;09:55;;;;;;10,00;10:00;24;24;58,33%;2,48;3,99;0,17;-0,81;4;0,48;-0,27;1,77;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;38,62
USDJPY;1m;cortos / SELL;Reversal Original;1;09:55;;;;;;10,00;10:05;24;24;50,00%;2,22;3,80;0,16;-1,35;4;0,58;-0,26;2,22;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;35,74
USDJPY;1m;cortos / SELL;Reversal Original;1;09:55;;;;;;10,00;10:10;24;24;62,50%;2,64;4,72;0,20;-1,00;3;0,51;-0,32;1,58;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,04;40,35
USDJPY;1m;cortos / SELL;Reversal Original;1;09:55;;;;;;10,00;10:15;24;24;54,17%;4,78;10,18;0,42;-1,01;4;0,99;-0,24;4,05;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,09;62,60
USDJPY;1m;cortos / SELL;Reversal Original;1;09:55;;;;;;10,00;10:20;24;24;58,33%;4,21;12,15;0,51;-1,22;2;1,14;-0,38;3,01;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,10;59,62
USDJPY;1m;cortos / SELL;Reversal Original;1;09:55;;;;;;10,00;10:25;24;24;62,50%;3,02;9,65;0,40;-1,60;2;0,96;-0,53;1,81;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,08;47,32
USDJPY;1m;cortos / SELL;Reversal Original;1;09:55;;;;;;10,00;10:30;24;24;62,50%;2,54;7,79;0,32;-2,00;2;0,86;-0,56;1,52;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,07;41,29
USDJPY;1m;cortos / SELL;Reversal Original;1;09:55;;;;;;15,00;10:00;24;24;58,33%;2,48;2,66;0,11;-0,54;4;0,32;-0,18;1,77;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;37,74
USDJPY;1m;cortos / SELL;Reversal Original;1;09:55;;;;;;15,00;10:05;24;24;50,00%;1,91;2,20;0,09;-1,23;4;0,38;-0,20;1,91;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;31,92
USDJPY;1m;cortos / SELL;Reversal Original;1;09:55;;;;;;15,00;10:10;24;24;62,50%;2,25;2,81;0,12;-1,00;3;0,34;-0,25;1,35;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;35,45
USDJPY;1m;cortos / SELL;Reversal Original;1;09:55;;;;;;15,00;10:15;24;24;54,17%;4,03;6,45;0,27;-1,01;4;0,66;-0,19;3,41;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,05;53,13
USDJPY;1m;cortos / SELL;Reversal Original;1;09:55;;;;;;15,00;10:20;24;24;58,33%;3,72;7,77;0,32;-1,15;2;0,76;-0,29;2,66;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,07;51,68
USDJPY;1m;cortos / SELL;Reversal Original;1;09:55;;;;;;15,00;10:25;24;24;62,50%;2,74;6,10;0,25;-1,40;2;0,64;-0,39;1,64;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,05;41,94
USDJPY;1m;cortos / SELL;Reversal Original;1;09:55;;;;;;15,00;10:30;24;24;62,50%;2,35;4,93;0,21;-1,60;2;0,57;-0,40;1,41;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,04;37,56
USDJPY;1m;cortos / SELL;Reversal Original;1;09:55;;;;;;20,00;10:00;24;24;58,33%;2,48;2,00;0,08;-0,40;4;0,24;-0,14;1,77;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;37,30
USDJPY;1m;cortos / SELL;Reversal Original;1;09:55;;;;;;20,00;10:05;24;24;50,00%;1,68;1,40;0,06;-1,18;4;0,29;-0,17;1,68;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;29,38
